height of plant (m),plant width north-south (m),plant width east-west (m),clinometer distance (m),top of plant (deg),base of plant (deg),shrub shape,shrub class,shrub_measurement_repeat_calc,shrub_measurement_group_calc,shrub_measurement_calc,test note,_index,_parent_table_name,_parent_index,_submission__id,_submission__uuid,_submission__submission_time,_submission__validation_status,_submission__notes,_submission__status,_submission__submitted_by,_submission___version__,_submission__tags
17,9,13,,,,,,,,,,122,shrub_measurement_repeat,68,230549900,c48309e9-515f-49d0-8bda-476cc615df0d,2023-04-06 23:30:11,,,submitted_via_web,caplter_luke,vQJFcyBBp97S6P34kggpQx,
32,29,42,,,,,,,,,,123,shrub_measurement_repeat,69,230549900,c48309e9-515f-49d0-8bda-476cc615df0d,2023-04-06 23:30:11,,,submitted_via_web,caplter_luke,vQJFcyBBp97S6P34kggpQx,
15,8,8,,,,,,,,,,124,shrub_measurement_repeat,69,230549900,c48309e9-515f-49d0-8bda-476cc615df0d,2023-04-06 23:30:11,,,submitted_via_web,caplter_luke,vQJFcyBBp97S6P34kggpQx,
9,5,5,,,,,,,,,,125,shrub_measurement_repeat,69,230549900,c48309e9-515f-49d0-8bda-476cc615df0d,2023-04-06 23:30:11,,,submitted_via_web,caplter_luke,vQJFcyBBp97S6P34kggpQx,
43,84,77,,,,,,,,,,126,shrub_measurement_repeat,70,230549900,c48309e9-515f-49d0-8bda-476cc615df0d,2023-04-06 23:30:11,,,submitted_via_web,caplter_luke,vQJFcyBBp97S6P34kggpQx,
72,118,103,,,,,,,,,,127,shrub_measurement_repeat,70,230549900,c48309e9-515f-49d0-8bda-476cc615df0d,2023-04-06 23:30:11,,,submitted_via_web,caplter_luke,vQJFcyBBp97S6P34kggpQx,
63,127,129,,,,,,,,,,128,shrub_measurement_repeat,70,230549900,c48309e9-515f-49d0-8bda-476cc615df0d,2023-04-06 23:30:11,,,submitted_via_web,caplter_luke,vQJFcyBBp97S6P34kggpQx,
56,88,106,,,,,,,,,,129,shrub_measurement_repeat,70,230549900,c48309e9-515f-49d0-8bda-476cc615df0d,2023-04-06 23:30:11,,,submitted_via_web,caplter_luke,vQJFcyBBp97S6P34kggpQx,
48,62,86,,,,,,,,,,130,shrub_measurement_repeat,70,230549900,c48309e9-515f-49d0-8bda-476cc615df0d,2023-04-06 23:30:11,,,submitted_via_web,caplter_luke,vQJFcyBBp97S6P34kggpQx,
46,44,56,,,,,,,,,,131,shrub_measurement_repeat,71,230549900,c48309e9-515f-49d0-8bda-476cc615df0d,2023-04-06 23:30:11,,,submitted_via_web,caplter_luke,vQJFcyBBp97S6P34kggpQx,
56,78,83,,,,,,,,,,132,shrub_measurement_repeat,72,230549900,c48309e9-515f-49d0-8bda-476cc615df0d,2023-04-06 23:30:11,,,submitted_via_web,caplter_luke,vQJFcyBBp97S6P34kggpQx,
73,105,144,,,,,,,,,,133,shrub_measurement_repeat,72,230549900,c48309e9-515f-49d0-8bda-476cc615df0d,2023-04-06 23:30:11,,,submitted_via_web,caplter_luke,vQJFcyBBp97S6P34kggpQx,
129,127,134,,,,,,,,,,134,shrub_measurement_repeat,72,230549900,c48309e9-515f-49d0-8bda-476cc615df0d,2023-04-06 23:30:11,,,submitted_via_web,caplter_luke,vQJFcyBBp97S6P34kggpQx,
87,64,83,,,,,,,,,,135,shrub_measurement_repeat,72,230549900,c48309e9-515f-49d0-8bda-476cc615df0d,2023-04-06 23:30:11,,,submitted_via_web,caplter_luke,vQJFcyBBp97S6P34kggpQx,
75,145,121,,,,,,,,,,136,shrub_measurement_repeat,72,230549900,c48309e9-515f-49d0-8bda-476cc615df0d,2023-04-06 23:30:11,,,submitted_via_web,caplter_luke,vQJFcyBBp97S6P34kggpQx,
70,73,103,,,,,,,,,,137,shrub_measurement_repeat,73,230549900,c48309e9-515f-49d0-8bda-476cc615df0d,2023-04-06 23:30:11,,,submitted_via_web,caplter_luke,vQJFcyBBp97S6P34kggpQx,
56,76,76,,,,,,,,,,138,shrub_measurement_repeat,73,230549900,c48309e9-515f-49d0-8bda-476cc615df0d,2023-04-06 23:30:11,,,submitted_via_web,caplter_luke,vQJFcyBBp97S6P34kggpQx,
61,67,73,,,,,,,,,,139,shrub_measurement_repeat,73,230549900,c48309e9-515f-49d0-8bda-476cc615df0d,2023-04-06 23:30:11,,,submitted_via_web,caplter_luke,vQJFcyBBp97S6P34kggpQx,
49,82,133,,,,,,,,,,140,shrub_measurement_repeat,73,230549900,c48309e9-515f-49d0-8bda-476cc615df0d,2023-04-06 23:30:11,,,submitted_via_web,caplter_luke,vQJFcyBBp97S6P34kggpQx,
88,127,74,,,,,,,,,,141,shrub_measurement_repeat,73,230549900,c48309e9-515f-49d0-8bda-476cc615df0d,2023-04-06 23:30:11,,,submitted_via_web,caplter_luke,vQJFcyBBp97S6P34kggpQx,
62,69,63,,,,,,,,,,142,shrub_measurement_repeat,74,230549900,c48309e9-515f-49d0-8bda-476cc615df0d,2023-04-06 23:30:11,,,submitted_via_web,caplter_luke,vQJFcyBBp97S6P34kggpQx,
36,49,61,,,,,,,,,,143,shrub_measurement_repeat,74,230549900,c48309e9-515f-49d0-8bda-476cc615df0d,2023-04-06 23:30:11,,,submitted_via_web,caplter_luke,vQJFcyBBp97S6P34kggpQx,
43,37,40,,,,,,,,,,144,shrub_measurement_repeat,74,230549900,c48309e9-515f-49d0-8bda-476cc615df0d,2023-04-06 23:30:11,,,submitted_via_web,caplter_luke,vQJFcyBBp97S6P34kggpQx,
40,24,30,,,,,,,,,,145,shrub_measurement_repeat,74,230549900,c48309e9-515f-49d0-8bda-476cc615df0d,2023-04-06 23:30:11,,,submitted_via_web,caplter_luke,vQJFcyBBp97S6P34kggpQx,
58,41,46,,,,,,,,,,146,shrub_measurement_repeat,74,230549900,c48309e9-515f-49d0-8bda-476cc615df0d,2023-04-06 23:30:11,,,submitted_via_web,caplter_luke,vQJFcyBBp97S6P34kggpQx,
19,16,13,,,,,,,,,,147,shrub_measurement_repeat,75,230549900,c48309e9-515f-49d0-8bda-476cc615df0d,2023-04-06 23:30:11,,,submitted_via_web,caplter_luke,vQJFcyBBp97S6P34kggpQx,
67,62,70,,,,,,,,,,148,shrub_measurement_repeat,76,230549900,c48309e9-515f-49d0-8bda-476cc615df0d,2023-04-06 23:30:11,,,submitted_via_web,caplter_luke,vQJFcyBBp97S6P34kggpQx,
57,24,31,,,,,,,,,,149,shrub_measurement_repeat,76,230549900,c48309e9-515f-49d0-8bda-476cc615df0d,2023-04-06 23:30:11,,,submitted_via_web,caplter_luke,vQJFcyBBp97S6P34kggpQx,
72,85,50,,,,,,,,,,150,shrub_measurement_repeat,76,230549900,c48309e9-515f-49d0-8bda-476cc615df0d,2023-04-06 23:30:11,,,submitted_via_web,caplter_luke,vQJFcyBBp97S6P34kggpQx,
67,61,57,,,,,,,,,,151,shrub_measurement_repeat,77,230549900,c48309e9-515f-49d0-8bda-476cc615df0d,2023-04-06 23:30:11,,,submitted_via_web,caplter_luke,vQJFcyBBp97S6P34kggpQx,
49,39,46,,,,,,,,,,152,shrub_measurement_repeat,78,230549900,c48309e9-515f-49d0-8bda-476cc615df0d,2023-04-06 23:30:11,,,submitted_via_web,caplter_luke,vQJFcyBBp97S6P34kggpQx,
51,42,50,,,,,,,,,,153,shrub_measurement_repeat,78,230549900,c48309e9-515f-49d0-8bda-476cc615df0d,2023-04-06 23:30:11,,,submitted_via_web,caplter_luke,vQJFcyBBp97S6P34kggpQx,
50,91,99,,,,,,,,,,154,shrub_measurement_repeat,79,230549900,c48309e9-515f-49d0-8bda-476cc615df0d,2023-04-06 23:30:11,,,submitted_via_web,caplter_luke,vQJFcyBBp97S6P34kggpQx,
46,53,64,,,,,,,,,,155,shrub_measurement_repeat,79,230549900,c48309e9-515f-49d0-8bda-476cc615df0d,2023-04-06 23:30:11,,,submitted_via_web,caplter_luke,vQJFcyBBp97S6P34kggpQx,
59,86,82,,,,,,,,,,156,shrub_measurement_repeat,79,230549900,c48309e9-515f-49d0-8bda-476cc615df0d,2023-04-06 23:30:11,,,submitted_via_web,caplter_luke,vQJFcyBBp97S6P34kggpQx,
37,80,45,,,,,,,,,,157,shrub_measurement_repeat,79,230549900,c48309e9-515f-49d0-8bda-476cc615df0d,2023-04-06 23:30:11,,,submitted_via_web,caplter_luke,vQJFcyBBp97S6P34kggpQx,
46,42,37,,,,,,,,,,158,shrub_measurement_repeat,79,230549900,c48309e9-515f-49d0-8bda-476cc615df0d,2023-04-06 23:30:11,,,submitted_via_web,caplter_luke,vQJFcyBBp97S6P34kggpQx,
62,69,87,,,,,,,,,,159,shrub_measurement_repeat,80,230549900,c48309e9-515f-49d0-8bda-476cc615df0d,2023-04-06 23:30:11,,,submitted_via_web,caplter_luke,vQJFcyBBp97S6P34kggpQx,
54,71,71,,,,,,,,,,160,shrub_measurement_repeat,80,230549900,c48309e9-515f-49d0-8bda-476cc615df0d,2023-04-06 23:30:11,,,submitted_via_web,caplter_luke,vQJFcyBBp97S6P34kggpQx,
62,90,95,,,,,,,,,,161,shrub_measurement_repeat,80,230549900,c48309e9-515f-49d0-8bda-476cc615df0d,2023-04-06 23:30:11,,,submitted_via_web,caplter_luke,vQJFcyBBp97S6P34kggpQx,
53,61,79,,,,,,,,,,162,shrub_measurement_repeat,80,230549900,c48309e9-515f-49d0-8bda-476cc615df0d,2023-04-06 23:30:11,,,submitted_via_web,caplter_luke,vQJFcyBBp97S6P34kggpQx,
67,82,89,,,,,,,,,,163,shrub_measurement_repeat,80,230549900,c48309e9-515f-49d0-8bda-476cc615df0d,2023-04-06 23:30:11,,,submitted_via_web,caplter_luke,vQJFcyBBp97S6P34kggpQx,
99,154,137,,,,,,,,,,164,shrub_measurement_repeat,81,230549900,c48309e9-515f-49d0-8bda-476cc615df0d,2023-04-06 23:30:11,,,submitted_via_web,caplter_luke,vQJFcyBBp97S6P34kggpQx,
136,137,163,,,,,,,,,,165,shrub_measurement_repeat,81,230549900,c48309e9-515f-49d0-8bda-476cc615df0d,2023-04-06 23:30:11,,,submitted_via_web,caplter_luke,vQJFcyBBp97S6P34kggpQx,
65,85,62,,,,,,,,,,166,shrub_measurement_repeat,81,230549900,c48309e9-515f-49d0-8bda-476cc615df0d,2023-04-06 23:30:11,,,submitted_via_web,caplter_luke,vQJFcyBBp97S6P34kggpQx,
51,57,63,,,,,,,,,,167,shrub_measurement_repeat,81,230549900,c48309e9-515f-49d0-8bda-476cc615df0d,2023-04-06 23:30:11,,,submitted_via_web,caplter_luke,vQJFcyBBp97S6P34kggpQx,
86,76,70,,,,,,,,,,168,shrub_measurement_repeat,81,230549900,c48309e9-515f-49d0-8bda-476cc615df0d,2023-04-06 23:30:11,,,submitted_via_web,caplter_luke,vQJFcyBBp97S6P34kggpQx,
230,100,127,8,,,,,,,,,169,shrub_measurement_repeat,82,230549900,c48309e9-515f-49d0-8bda-476cc615df0d,2023-04-06 23:30:11,,,submitted_via_web,caplter_luke,vQJFcyBBp97S6P34kggpQx,
210,247,314,8,,,,,,,,,170,shrub_measurement_repeat,82,230549900,c48309e9-515f-49d0-8bda-476cc615df0d,2023-04-06 23:30:11,,,submitted_via_web,caplter_luke,vQJFcyBBp97S6P34kggpQx,
60,125,117,,,,,,,,,,171,shrub_measurement_repeat,101,230549923,87625a70-94c8-49d6-b7ad-5e2591df0a3e,2023-04-06 23:30:39,,,submitted_via_web,caplter_luke,vQJFcyBBp97S6P34kggpQx,
66,89,87,,,,,,,,,,172,shrub_measurement_repeat,101,230549923,87625a70-94c8-49d6-b7ad-5e2591df0a3e,2023-04-06 23:30:39,,,submitted_via_web,caplter_luke,vQJFcyBBp97S6P34kggpQx,
71,127,119,,,,,,,,,,173,shrub_measurement_repeat,101,230549923,87625a70-94c8-49d6-b7ad-5e2591df0a3e,2023-04-06 23:30:39,,,submitted_via_web,caplter_luke,vQJFcyBBp97S6P34kggpQx,
71,72,112,,,,,,,,,,174,shrub_measurement_repeat,101,230549923,87625a70-94c8-49d6-b7ad-5e2591df0a3e,2023-04-06 23:30:39,,,submitted_via_web,caplter_luke,vQJFcyBBp97S6P34kggpQx,
81,128,122,,,,,,,,,,175,shrub_measurement_repeat,101,230549923,87625a70-94c8-49d6-b7ad-5e2591df0a3e,2023-04-06 23:30:39,,,submitted_via_web,caplter_luke,vQJFcyBBp97S6P34kggpQx,
108,174,166,,,,,,,,,,176,shrub_measurement_repeat,106,230549923,87625a70-94c8-49d6-b7ad-5e2591df0a3e,2023-04-06 23:30:39,,,submitted_via_web,caplter_luke,vQJFcyBBp97S6P34kggpQx,
79,135,137,,,,,,,,,,177,shrub_measurement_repeat,106,230549923,87625a70-94c8-49d6-b7ad-5e2591df0a3e,2023-04-06 23:30:39,,,submitted_via_web,caplter_luke,vQJFcyBBp97S6P34kggpQx,
96,148,129,,,,,,,,,,178,shrub_measurement_repeat,106,230549923,87625a70-94c8-49d6-b7ad-5e2591df0a3e,2023-04-06 23:30:39,,,submitted_via_web,caplter_luke,vQJFcyBBp97S6P34kggpQx,
76,150,138,,,,,,,,,,179,shrub_measurement_repeat,106,230549923,87625a70-94c8-49d6-b7ad-5e2591df0a3e,2023-04-06 23:30:39,,,submitted_via_web,caplter_luke,vQJFcyBBp97S6P34kggpQx,
68,152,122,,,,,,,,,,180,shrub_measurement_repeat,106,230549923,87625a70-94c8-49d6-b7ad-5e2591df0a3e,2023-04-06 23:30:39,,,submitted_via_web,caplter_luke,vQJFcyBBp97S6P34kggpQx,
96,175,119,,,,,,,,,,181,shrub_measurement_repeat,107,230549923,87625a70-94c8-49d6-b7ad-5e2591df0a3e,2023-04-06 23:30:39,,,submitted_via_web,caplter_luke,vQJFcyBBp97S6P34kggpQx,
37,37,37,,,,,,,,,,182,shrub_measurement_repeat,108,230549923,87625a70-94c8-49d6-b7ad-5e2591df0a3e,2023-04-06 23:30:39,,,submitted_via_web,caplter_luke,vQJFcyBBp97S6P34kggpQx,
57,36,32,,,,,,,,,,183,shrub_measurement_repeat,108,230549923,87625a70-94c8-49d6-b7ad-5e2591df0a3e,2023-04-06 23:30:39,,,submitted_via_web,caplter_luke,vQJFcyBBp97S6P34kggpQx,
131,214,208,,,,,,,,,,184,shrub_measurement_repeat,109,230549923,87625a70-94c8-49d6-b7ad-5e2591df0a3e,2023-04-06 23:30:39,,,submitted_via_web,caplter_luke,vQJFcyBBp97S6P34kggpQx,
152,239,273,,,,,,,,,,185,shrub_measurement_repeat,109,230549923,87625a70-94c8-49d6-b7ad-5e2591df0a3e,2023-04-06 23:30:39,,,submitted_via_web,caplter_luke,vQJFcyBBp97S6P34kggpQx,
117,225,189,,,,,,,,,,186,shrub_measurement_repeat,109,230549923,87625a70-94c8-49d6-b7ad-5e2591df0a3e,2023-04-06 23:30:39,,,submitted_via_web,caplter_luke,vQJFcyBBp97S6P34kggpQx,
43,110,111,,,,,,,,,,187,shrub_measurement_repeat,111,230549923,87625a70-94c8-49d6-b7ad-5e2591df0a3e,2023-04-06 23:30:39,,,submitted_via_web,caplter_luke,vQJFcyBBp97S6P34kggpQx,
43,65,76,,,,,,,,,,188,shrub_measurement_repeat,113,230549923,87625a70-94c8-49d6-b7ad-5e2591df0a3e,2023-04-06 23:30:39,,,submitted_via_web,caplter_luke,vQJFcyBBp97S6P34kggpQx,
50,66,63,,,,,,,,,,189,shrub_measurement_repeat,115,230549923,87625a70-94c8-49d6-b7ad-5e2591df0a3e,2023-04-06 23:30:39,,,submitted_via_web,caplter_luke,vQJFcyBBp97S6P34kggpQx,
57,127,145,,,,,,,,,,190,shrub_measurement_repeat,115,230549923,87625a70-94c8-49d6-b7ad-5e2591df0a3e,2023-04-06 23:30:39,,,submitted_via_web,caplter_luke,vQJFcyBBp97S6P34kggpQx,
68,93,72,,,,,,,,,,191,shrub_measurement_repeat,115,230549923,87625a70-94c8-49d6-b7ad-5e2591df0a3e,2023-04-06 23:30:39,,,submitted_via_web,caplter_luke,vQJFcyBBp97S6P34kggpQx,
57,89,92,,,,,,,,,,192,shrub_measurement_repeat,115,230549923,87625a70-94c8-49d6-b7ad-5e2591df0a3e,2023-04-06 23:30:39,,,submitted_via_web,caplter_luke,vQJFcyBBp97S6P34kggpQx,
48,56,75,,,,,,,,,,193,shrub_measurement_repeat,115,230549923,87625a70-94c8-49d6-b7ad-5e2591df0a3e,2023-04-06 23:30:39,,,submitted_via_web,caplter_luke,vQJFcyBBp97S6P34kggpQx,
154,193,217,,,,,,,,,,194,shrub_measurement_repeat,117,230549923,87625a70-94c8-49d6-b7ad-5e2591df0a3e,2023-04-06 23:30:39,,,submitted_via_web,caplter_luke,vQJFcyBBp97S6P34kggpQx,
90,60,79,,,,,,,,,,195,shrub_measurement_repeat,117,230549923,87625a70-94c8-49d6-b7ad-5e2591df0a3e,2023-04-06 23:30:39,,,submitted_via_web,caplter_luke,vQJFcyBBp97S6P34kggpQx,
60,66,77,,,,,,,,,,196,shrub_measurement_repeat,117,230549923,87625a70-94c8-49d6-b7ad-5e2591df0a3e,2023-04-06 23:30:39,,,submitted_via_web,caplter_luke,vQJFcyBBp97S6P34kggpQx,
80,67,40,,,,,,,,,,197,shrub_measurement_repeat,117,230549923,87625a70-94c8-49d6-b7ad-5e2591df0a3e,2023-04-06 23:30:39,,,submitted_via_web,caplter_luke,vQJFcyBBp97S6P34kggpQx,
201,240,318,,,,,,,,,,198,shrub_measurement_repeat,119,230549923,87625a70-94c8-49d6-b7ad-5e2591df0a3e,2023-04-06 23:30:39,,,submitted_via_web,caplter_luke,vQJFcyBBp97S6P34kggpQx,
182,298,289,,,,,,,,,,199,shrub_measurement_repeat,121,230549923,87625a70-94c8-49d6-b7ad-5e2591df0a3e,2023-04-06 23:30:39,,,submitted_via_web,caplter_luke,vQJFcyBBp97S6P34kggpQx,
191,321,282,,,,,,,,,,200,shrub_measurement_repeat,121,230549923,87625a70-94c8-49d6-b7ad-5e2591df0a3e,2023-04-06 23:30:39,,,submitted_via_web,caplter_luke,vQJFcyBBp97S6P34kggpQx,
158,195,120,,,,,,,,,,201,shrub_measurement_repeat,121,230549923,87625a70-94c8-49d6-b7ad-5e2591df0a3e,2023-04-06 23:30:39,,,submitted_via_web,caplter_luke,vQJFcyBBp97S6P34kggpQx,
163,195,168,,,,,,,,,,202,shrub_measurement_repeat,121,230549923,87625a70-94c8-49d6-b7ad-5e2591df0a3e,2023-04-06 23:30:39,,,submitted_via_web,caplter_luke,vQJFcyBBp97S6P34kggpQx,
186,197,167,,,,,,,,,,203,shrub_measurement_repeat,121,230549923,87625a70-94c8-49d6-b7ad-5e2591df0a3e,2023-04-06 23:30:39,,,submitted_via_web,caplter_luke,vQJFcyBBp97S6P34kggpQx,
189,342,352,,,,,,,,,,204,shrub_measurement_repeat,123,230549923,87625a70-94c8-49d6-b7ad-5e2591df0a3e,2023-04-06 23:30:39,,,submitted_via_web,caplter_luke,vQJFcyBBp97S6P34kggpQx,
146,226,207,,,,,,,,,,205,shrub_measurement_repeat,123,230549923,87625a70-94c8-49d6-b7ad-5e2591df0a3e,2023-04-06 23:30:39,,,submitted_via_web,caplter_luke,vQJFcyBBp97S6P34kggpQx,
119,217,245,,,,,,,,,,206,shrub_measurement_repeat,123,230549923,87625a70-94c8-49d6-b7ad-5e2591df0a3e,2023-04-06 23:30:39,,,submitted_via_web,caplter_luke,vQJFcyBBp97S6P34kggpQx,
153,201,207,,,,,,,,,,207,shrub_measurement_repeat,123,230549923,87625a70-94c8-49d6-b7ad-5e2591df0a3e,2023-04-06 23:30:39,,,submitted_via_web,caplter_luke,vQJFcyBBp97S6P34kggpQx,
207,292,281,,,,,,,,,,208,shrub_measurement_repeat,123,230549923,87625a70-94c8-49d6-b7ad-5e2591df0a3e,2023-04-06 23:30:39,,,submitted_via_web,caplter_luke,vQJFcyBBp97S6P34kggpQx,
26,13,20,,,,,,,,,,209,shrub_measurement_repeat,125,230549923,87625a70-94c8-49d6-b7ad-5e2591df0a3e,2023-04-06 23:30:39,,,submitted_via_web,caplter_luke,vQJFcyBBp97S6P34kggpQx,
112,203,168,,,,,,,,,,210,shrub_measurement_repeat,126,230549934,ec86b7e2-cb9f-4287-9eca-9ca8ec6bfa83,2023-04-06 23:31:03,,,submitted_via_web,caplter_luke,vQJFcyBBp97S6P34kggpQx,
108,186,202,,,,,,,,,,211,shrub_measurement_repeat,126,230549934,ec86b7e2-cb9f-4287-9eca-9ca8ec6bfa83,2023-04-06 23:31:03,,,submitted_via_web,caplter_luke,vQJFcyBBp97S6P34kggpQx,
78,59,80,,,,,,,,,,212,shrub_measurement_repeat,126,230549934,ec86b7e2-cb9f-4287-9eca-9ca8ec6bfa83,2023-04-06 23:31:03,,,submitted_via_web,caplter_luke,vQJFcyBBp97S6P34kggpQx,
114,164,169,,,,,,,,,,213,shrub_measurement_repeat,126,230549934,ec86b7e2-cb9f-4287-9eca-9ca8ec6bfa83,2023-04-06 23:31:03,,,submitted_via_web,caplter_luke,vQJFcyBBp97S6P34kggpQx,
128,113,164,,,,,,,,,,214,shrub_measurement_repeat,126,230549934,ec86b7e2-cb9f-4287-9eca-9ca8ec6bfa83,2023-04-06 23:31:03,,,submitted_via_web,caplter_luke,vQJFcyBBp97S6P34kggpQx,
148,99,151,,,,,,,,,,215,shrub_measurement_repeat,127,230549934,ec86b7e2-cb9f-4287-9eca-9ca8ec6bfa83,2023-04-06 23:31:03,,,submitted_via_web,caplter_luke,vQJFcyBBp97S6P34kggpQx,
118,165,171,,,,,,,,,,216,shrub_measurement_repeat,127,230549934,ec86b7e2-cb9f-4287-9eca-9ca8ec6bfa83,2023-04-06 23:31:03,,,submitted_via_web,caplter_luke,vQJFcyBBp97S6P34kggpQx,
90,93,114,,,,,,,,,,217,shrub_measurement_repeat,127,230549934,ec86b7e2-cb9f-4287-9eca-9ca8ec6bfa83,2023-04-06 23:31:03,,,submitted_via_web,caplter_luke,vQJFcyBBp97S6P34kggpQx,
125,129,79,,,,,,,,,,218,shrub_measurement_repeat,127,230549934,ec86b7e2-cb9f-4287-9eca-9ca8ec6bfa83,2023-04-06 23:31:03,,,submitted_via_web,caplter_luke,vQJFcyBBp97S6P34kggpQx,
179,177,169,,,,,,,,,,219,shrub_measurement_repeat,127,230549934,ec86b7e2-cb9f-4287-9eca-9ca8ec6bfa83,2023-04-06 23:31:03,,,submitted_via_web,caplter_luke,vQJFcyBBp97S6P34kggpQx,
178,129,115,,,,,,,,,,220,shrub_measurement_repeat,128,230549934,ec86b7e2-cb9f-4287-9eca-9ca8ec6bfa83,2023-04-06 23:31:03,,,submitted_via_web,caplter_luke,vQJFcyBBp97S6P34kggpQx,
189,95,128,,,,,,,,,,221,shrub_measurement_repeat,128,230549934,ec86b7e2-cb9f-4287-9eca-9ca8ec6bfa83,2023-04-06 23:31:03,,,submitted_via_web,caplter_luke,vQJFcyBBp97S6P34kggpQx,
136,128,142,,,,,,,,,,222,shrub_measurement_repeat,128,230549934,ec86b7e2-cb9f-4287-9eca-9ca8ec6bfa83,2023-04-06 23:31:03,,,submitted_via_web,caplter_luke,vQJFcyBBp97S6P34kggpQx,
155,107,150,,,,,,,,,,223,shrub_measurement_repeat,128,230549934,ec86b7e2-cb9f-4287-9eca-9ca8ec6bfa83,2023-04-06 23:31:03,,,submitted_via_web,caplter_luke,vQJFcyBBp97S6P34kggpQx,
118,125,131,,,,,,,,,,224,shrub_measurement_repeat,128,230549934,ec86b7e2-cb9f-4287-9eca-9ca8ec6bfa83,2023-04-06 23:31:03,,,submitted_via_web,caplter_luke,vQJFcyBBp97S6P34kggpQx,
65,124,,81,,,,,,,,,225,shrub_measurement_repeat,129,230549934,ec86b7e2-cb9f-4287-9eca-9ca8ec6bfa83,2023-04-06 23:31:03,,,submitted_via_web,caplter_luke,vQJFcyBBp97S6P34kggpQx,
81,121,110,,,,,,,,,,226,shrub_measurement_repeat,129,230549934,ec86b7e2-cb9f-4287-9eca-9ca8ec6bfa83,2023-04-06 23:31:03,,,submitted_via_web,caplter_luke,vQJFcyBBp97S6P34kggpQx,
63,81,90,,,,,,,,,,227,shrub_measurement_repeat,129,230549934,ec86b7e2-cb9f-4287-9eca-9ca8ec6bfa83,2023-04-06 23:31:03,,,submitted_via_web,caplter_luke,vQJFcyBBp97S6P34kggpQx,
66,79,72,,,,,,,,,,228,shrub_measurement_repeat,129,230549934,ec86b7e2-cb9f-4287-9eca-9ca8ec6bfa83,2023-04-06 23:31:03,,,submitted_via_web,caplter_luke,vQJFcyBBp97S6P34kggpQx,
93,101,107,,,,,,,,,,229,shrub_measurement_repeat,129,230549934,ec86b7e2-cb9f-4287-9eca-9ca8ec6bfa83,2023-04-06 23:31:03,,,submitted_via_web,caplter_luke,vQJFcyBBp97S6P34kggpQx,
189,234,215,,,,,,,,,,230,shrub_measurement_repeat,130,230549934,ec86b7e2-cb9f-4287-9eca-9ca8ec6bfa83,2023-04-06 23:31:03,,,submitted_via_web,caplter_luke,vQJFcyBBp97S6P34kggpQx,
189,253,189,,,,,,,,,,231,shrub_measurement_repeat,130,230549934,ec86b7e2-cb9f-4287-9eca-9ca8ec6bfa83,2023-04-06 23:31:03,,,submitted_via_web,caplter_luke,vQJFcyBBp97S6P34kggpQx,
169,121,113,,,,,,,,,,232,shrub_measurement_repeat,130,230549934,ec86b7e2-cb9f-4287-9eca-9ca8ec6bfa83,2023-04-06 23:31:03,,,submitted_via_web,caplter_luke,vQJFcyBBp97S6P34kggpQx,
168,216,229,,,,,,,,,,233,shrub_measurement_repeat,130,230549934,ec86b7e2-cb9f-4287-9eca-9ca8ec6bfa83,2023-04-06 23:31:03,,,submitted_via_web,caplter_luke,vQJFcyBBp97S6P34kggpQx,
61,69,67,,,,,,,,,,234,shrub_measurement_repeat,131,230549934,ec86b7e2-cb9f-4287-9eca-9ca8ec6bfa83,2023-04-06 23:31:03,,,submitted_via_web,caplter_luke,vQJFcyBBp97S6P34kggpQx,
119,177,101,,,,,,,,,,235,shrub_measurement_repeat,131,230549934,ec86b7e2-cb9f-4287-9eca-9ca8ec6bfa83,2023-04-06 23:31:03,,,submitted_via_web,caplter_luke,vQJFcyBBp97S6P34kggpQx,
43,42,51,,,,,,,,,,236,shrub_measurement_repeat,131,230549934,ec86b7e2-cb9f-4287-9eca-9ca8ec6bfa83,2023-04-06 23:31:03,,,submitted_via_web,caplter_luke,vQJFcyBBp97S6P34kggpQx,
103,67,54,,,,,,,,,,237,shrub_measurement_repeat,131,230549934,ec86b7e2-cb9f-4287-9eca-9ca8ec6bfa83,2023-04-06 23:31:03,,,submitted_via_web,caplter_luke,vQJFcyBBp97S6P34kggpQx,
138,98,127,,,,,,,,,,238,shrub_measurement_repeat,131,230549934,ec86b7e2-cb9f-4287-9eca-9ca8ec6bfa83,2023-04-06 23:31:03,,,submitted_via_web,caplter_luke,vQJFcyBBp97S6P34kggpQx,
9414990,,,,,,,,,,,,239,shrub_measurement_repeat,132,230549934,ec86b7e2-cb9f-4287-9eca-9ca8ec6bfa83,2023-04-06 23:31:03,,,submitted_via_web,caplter_luke,vQJFcyBBp97S6P34kggpQx,
123,104,99,,,,,,,,,,240,shrub_measurement_repeat,132,230549934,ec86b7e2-cb9f-4287-9eca-9ca8ec6bfa83,2023-04-06 23:31:03,,,submitted_via_web,caplter_luke,vQJFcyBBp97S6P34kggpQx,
166,146,201,,,,,,,,,,241,shrub_measurement_repeat,132,230549934,ec86b7e2-cb9f-4287-9eca-9ca8ec6bfa83,2023-04-06 23:31:03,,,submitted_via_web,caplter_luke,vQJFcyBBp97S6P34kggpQx,
204,169,224,,,,,,,,,,242,shrub_measurement_repeat,132,230549934,ec86b7e2-cb9f-4287-9eca-9ca8ec6bfa83,2023-04-06 23:31:03,,,submitted_via_web,caplter_luke,vQJFcyBBp97S6P34kggpQx,
